,Unnamed: 0,jobTitle,cmpName,cmpRating,cmpReviewsAmount,cmpReviews,cmpEmployees,jobCity,jobRegion,jobState,postDate,job_url,bachelor,bash,c,c++,cassandra,d3,d3.js,excel,flume,h2o,hadoop,hbase,hive,java,javascript,linux,mahout,mapreduce,master,matlab,mongodb,mssql,mysql,nosql,numpy,oozie,oracle,pandas,perl,ph.d,php,pig,postgresql,powerpoint,python,r,rdbms,ruby,saas,sas,scala,scikits.learn,scipy,shark,shell,spark,splunk,spotfire,sps,spss,sql,tableau,zookeeper
86,2500.0,Data Scientist,automotiveMastermind Inc.,,7.0,,,New-York,Elizabeth,NJ,2016-11-23T12:00,http://job-openings.monster.com/monster/ea5e1c5f-1658-42ad-9315-60cbed8ae377?mescoid=1500152001001&jobPosition=4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
172,2586.0,Data Scientist,automotiveMastermind Inc.,,7.0,,,New-York,Maspeth,NY,2016-11-23T12:00,http://job-openings.monster.com/monster/e7018055-42a4-4947-baf7-128055dfe438?mescoid=1500152001001&jobPosition=20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
173,2587.0,Data Scientist - US Customer Data Science,American Express,4.2,3200.0,,"10,000+",New-York,New York,NY,2016-11-23T12:00,http://job-openings.monster.com/monster/445a60f9-ce87-4fbc-b541-70b4cbb2ece7?mescoid=1500152001001&jobPosition=21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
235,2649.0,"Medical Science Liaison- Immunology, Long Island/Queens/Brooklyn",US Commercial - Medical - US Medical,,,,,New-York,Brooklyn,NY,2016-11-23T12:00,http://job-openings.monster.com/monster/d0743700-c36a-4660-8636-5ddc3f6cc964?mescoid=1900254001001&jobPosition=13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,2762.0,Data Scientist,automotiveMastermind Inc.,,7.0,,,New-York,Bronx,NY,2016-11-23T12:00,http://job-openings.monster.com/monster/932dcedd-0ad0-4ae8-9a90-036cf3f26c78?mescoid=1500152001001&jobPosition=23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
358,2772.0,Big Data Analytics Engineer,Averity,,1000.0,,2 to 10,New-York,New York,NY,2016-11-23T12:00,http://job-openings.monster.com/monster/e105ab99-1810-467c-b72e-4a7ec16c3372?mescoid=1500127001001&jobPosition=33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,2783.0,Data Scientist,automotiveMastermind Inc.,,7.0,,,New-York,Bronx,NY,2016-11-23T12:00,http://job-openings.monster.com/monster/932dcedd-0ad0-4ae8-9a90-036cf3f26c78?mescoid=1500152001001&jobPosition=9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
382,2796.0,Big Data Analytics Engineer,Averity,,1000.0,,2 to 10,New-York,New York,NY,2016-11-23T12:00,http://job-openings.monster.com/monster/e105ab99-1810-467c-b72e-4a7ec16c3372?mescoid=1500127001001&jobPosition=22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,2835.0,"Medical Science Liaison/AD, Medical Science Liaison - IPF -IN/TN/KY",Boehringer Ingelheim,4.1,309.0,,,New-York,New York,NY,2016-11-23T12:00,http://job-openings.monster.com/monster/cb0e6876-db9f-48d2-9995-42ffa33038f7?mescoid=1900254001001&jobPosition=26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,2845.0,"Medical Science Liaison/AD, Medical Science Liaison - IPF -IN/TN/KY",Boehringer Ingelheim,4.1,309.0,,,New-York,New York,NY,2016-11-23T12:00,http://job-openings.monster.com/monster/cb0e6876-db9f-48d2-9995-42ffa33038f7?mescoid=1900254001001&jobPosition=1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
