,Unnamed: 0,jobTitle,cmpName,cmpRating,cmpReviewsAmount,cmpReviews,cmpEmployees,jobCity,jobRegion,jobState,postDate,job_url,bachelor,bash,c,c++,cassandra,d3,d3.js,excel,flume,h2o,hadoop,hbase,hive,java,javascript,linux,mahout,mapreduce,master,matlab,mongodb,mssql,mysql,nosql,numpy,oozie,oracle,pandas,perl,ph.d,php,pig,postgresql,powerpoint,python,r,rdbms,ruby,saas,sas,scala,scikits.learn,scipy,shark,shell,spark,splunk,spotfire,sps,spss,sql,tableau,zookeeper
127,128.0,Sr./Principal Data Scientist,Skillz,3.8,5.0,"Worked at my own pace and had excellent help. Pay was excellent!  Christian work environment.  Always had a good team environment.  Positive and uplifting.my time at Skillz in the underground was great!. my coworker was amazing in different ways and my boss was a great hardworking man. Its a fun down to earth place to work at.I get to work and I tend to any clothing that needs fixing, hung, or put in a different place. I help any cutomers that come in and I ring them up when they have found all of their items.I watched the companies product from beginning to end. Afterwards, handling any questions, concerns, and questions from costumers. I know first hand everyone was satisfied and happy with the company service and product.As manager my responsibilities is to do anything and everything that needs to be done to make sure the store runs smoothly and effectively and to make our monthly sales goal.",11 to 50,San-Francisco,San Francisco,CA,2016-09-22T12:00,http://job-openings.monster.com/monster/7c7e7041-ed5a-4e5c-9e23-191e347884b2?mescoid=1500152001001&jobPosition=31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
605,606.0,"Hardware Sustaining Engineer, Analytics",Facebook,4.0,119.0,,"5,001 to 10,000",San-Francisco,Menlo Park,CA,2016-09-22T12:00,http://job-openings.monster.com/monster/93d25e08-4d98-490e-b407-75ee8f93abe0?mescoid=1700190001001&jobPosition=21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,658.0,"Principal Database Engineer, Analytics",Zynga Game Network Inc,,,,,San-Francisco,San Francisco,CA,2016-09-22T12:00,http://job-openings.monster.com/monster/b5339f4d-22ab-43cf-8b71-9705fda1e3e5?mescoid=1500142001001&jobPosition=4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,697.0,People Research Scientist,Facebook,4.0,119.0,,"5,001 to 10,000",San-Francisco,Menlo Park,CA,2016-09-22T12:00,http://job-openings.monster.com/monster/a5452798-6032-4de2-9b65-94fc4b489a86?mescoid=1900267001001&jobPosition=8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
