,Unnamed: 0,jobTitle,cmpName,cmpRating,cmpReviewsAmount,cmpReviews,cmpEmployees,jobCity,jobRegion,jobState,postDate,job_url,bachelor,bash,c,c++,cassandra,d3,d3.js,excel,flume,h2o,hadoop,hbase,hive,java,javascript,linux,mahout,mapreduce,master,matlab,mongodb,mssql,mysql,nosql,numpy,oozie,oracle,pandas,perl,ph.d,php,pig,postgresql,powerpoint,python,r,rdbms,ruby,saas,sas,scala,scikits.learn,scipy,shark,shell,spark,splunk,spotfire,sps,spss,sql,tableau,zookeeper
5,3947.0,Data Scientist,CAPITAL ONE SERVICES II,,,,,Seattle,Seattle,WA,2016-11-16T12:00,http://jobview.monster.com/data-scientist-job-seattle-wa-us-176168741.aspx?mescoid=1500152001001&jobPosition=2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,3975.0,Research Scientist – Gene Editing,Seattle Children’s Hospital,,,,,Seattle,Seattle,WA,2016-11-16T12:00,http://jobview.monster.com/research-scientist-%E2%80%93-gene-editing-job-seattle-wa-us-176179698.aspx?mescoid=1900267001001&jobPosition=1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,4166.0,Machine Learning Scientist,Amazon Corporate LLC,3.7,10100.0,,"10,000+",Seattle,Seattle,WA,2016-11-16T12:00,http://jobview.monster.com/machine-learning-scientist-job-seattle-wa-us-176168383.aspx?mescoid=1900267001001&jobPosition=1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,4316.0,Senior Data Scientist - Advertiser Intelligence,Amazon.com,3.7,10100.0,,"10,000+",Seattle,Seattle,WA,2016-11-16T12:00,http://job-openings.monster.com/monster/1b76cf15-caa4-4893-af1d-4f0a6e135430?mescoid=1500152001001&jobPosition=1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,4480.0,Principal Data Scientist Mgr,Microsoft Corporation,4.2,2600.0,,"10,000+",Seattle,Redmond,WA,2016-11-16T12:00,http://job-openings.monster.com/monster/28fd3539-fdf0-4b0b-a065-69adb87157b9?mescoid=1500152001001&jobPosition=25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,4531.0,"lead advanced analytics engineer, Starbucks Technology - Seattle, WA",Starbucks Coffee Company,4.1,10300.0,,"10,000+",Seattle,Seattle,WA,2016-11-16T12:00,http://job-openings.monster.com/monster/670ac716-27b4-4c78-9bb4-f6ca05859a5e?mescoid=1500127001001&jobPosition=8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
636,4578.0,"Scientist, Northwest Institute for Advanced Computing (Seattle, WA)",Pacific Northwest National Laboratory,3.9,40.0,,"10,000+",Seattle,SEATTLE,WA,2016-11-16T12:00,http://job-openings.monster.com/monster/e883d02e-650c-4971-b362-b4d5d4f22d37?mescoid=1900267001001&jobPosition=20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,4579.0,Applied Scientist,Microsoft Corporation,4.2,2600.0,,"10,000+",Seattle,Bellevue,WA,2016-11-16T12:00,http://job-openings.monster.com/monster/e4745343-4143-4e0d-bcbf-c209f357ca34?mescoid=1900267001001&jobPosition=21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,4580.0,"decision scientist, Retail Operations, Business Strategy - Seattle, WA(Job Number:160008121)",Starbucks,4.1,10300.0,,"10,000+",Seattle,Seattle,WA,2016-11-16T12:00,http://job-openings.monster.com/monster/22ddf5a4-4e54-464d-8a0e-941fc7caa069?mescoid=1900267001001&jobPosition=22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
743,4685.0,Applied Scientist,Microsoft Corporation,4.2,2600.0,,"10,000+",Seattle,Bellevue,WA,2016-11-16T12:00,http://job-openings.monster.com/monster/cceca653-e682-44fc-b805-cc5b9465bb85?mescoid=1900267001001&jobPosition=25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
