,Unnamed: 0,jobTitle,cmpName,cmpRating,cmpReviewsAmount,cmpReviews,cmpEmployees,jobCity,jobRegion,jobState,postDate,job_url,bachelor,bash,c,c++,cassandra,d3,d3.js,excel,flume,h2o,hadoop,hbase,hive,java,javascript,linux,mahout,mapreduce,master,matlab,mongodb,mssql,mysql,nosql,numpy,oozie,oracle,pandas,perl,ph.d,php,pig,postgresql,powerpoint,python,r,rdbms,ruby,saas,sas,scala,scikits.learn,scipy,shark,shell,spark,splunk,spotfire,sps,spss,sql,tableau,zookeeper
254,966.0,Journalist - New Scientist - Boston,RELX Group,5.0,2.0,"RELX is a great company. They offer the best benefits.  The team is great to work with.me, I have learned so much, and was promoted twice with the team.",,Boston,Boston,MA,2016-09-13T12:00,http://job-openings.monster.com/monster/0a0e2a5d-d1b9-48a0-b1f4-db624d1dde0a?mescoid=2700437001001&jobPosition=28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,994.0,Journalist - New Scientist - Boston,RELX Group,5.0,2.0,,,Boston,Boston,MA,2016-09-13T12:00,http://job-openings.monster.com/monster/0a0e2a5d-d1b9-48a0-b1f4-db624d1dde0a?mescoid=2700437001001&jobPosition=21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,1016.0,Journalist - New Scientist - Boston,RELX Group,5.0,2.0,,,Boston,Boston,MA,2016-09-13T12:00,http://job-openings.monster.com/monster/0a0e2a5d-d1b9-48a0-b1f4-db624d1dde0a?mescoid=2700437001001&jobPosition=8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,1033.0,DOWNSTREAM PROCESS DEVELOPMENT SCIENTIST,MyGradJob,,,,,Boston,Billerica,MA,2016-09-13T12:00,http://job-openings.monster.com/monster/cd7fa1c3-c4b5-4a84-a391-06f2fe0393da?mescoid=1900267001001&jobPosition=25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,1034.0,"Analytical Chemist, Level II",Prescient Edge,4.0,1.0,Small company that is employee oriented. Bosses were flexible with scheduling so long as work was done efficiently. The company is currently downsizing.,,Boston,Natick,MA,2016-09-13T12:00,http://job-openings.monster.com/monster/c6533947-858b-403a-9a3c-3c487ec6d3a0?mescoid=1900259001001&jobPosition=26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,1060.0,DOWNSTREAM PROCESS DEVELOPMENT SCIENTIST,MyGradJob,,,,,Boston,Billerica,MA,2016-09-13T12:00,http://job-openings.monster.com/monster/cd7fa1c3-c4b5-4a84-a391-06f2fe0393da?mescoid=1900267001001&jobPosition=17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,1061.0,"Analytical Chemist, Level II",Prescient Edge,4.0,1.0,,,Boston,Natick,MA,2016-09-13T12:00,http://job-openings.monster.com/monster/c6533947-858b-403a-9a3c-3c487ec6d3a0?mescoid=1900259001001&jobPosition=18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,1088.0,DOWNSTREAM PROCESS DEVELOPMENT SCIENTIST,MyGradJob,,,,,Boston,Billerica,MA,2016-09-13T12:00,http://job-openings.monster.com/monster/cd7fa1c3-c4b5-4a84-a391-06f2fe0393da?mescoid=1900267001001&jobPosition=10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,1089.0,"Analytical Chemist, Level II",Prescient Edge,4.0,1.0,,,Boston,Natick,MA,2016-09-13T12:00,http://job-openings.monster.com/monster/c6533947-858b-403a-9a3c-3c487ec6d3a0?mescoid=1900259001001&jobPosition=11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,1115.0,DOWNSTREAM PROCESS DEVELOPMENT SCIENTIST,MyGradJob,,,,,Boston,Billerica,MA,2016-09-13T12:00,http://job-openings.monster.com/monster/cd7fa1c3-c4b5-4a84-a391-06f2fe0393da?mescoid=1900267001001&jobPosition=2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
