,Unnamed: 0,jobTitle,cmpName,cmpRating,cmpReviewsAmount,cmpReviews,cmpEmployees,jobCity,jobRegion,jobState,postDate,job_url,bachelor,bash,c,c++,cassandra,d3,d3.js,excel,flume,h2o,hadoop,hbase,hive,java,javascript,linux,mahout,mapreduce,master,matlab,mongodb,mssql,mysql,nosql,numpy,oozie,oracle,pandas,perl,ph.d,php,pig,postgresql,powerpoint,python,r,rdbms,ruby,saas,sas,scala,scikits.learn,scipy,shark,shell,spark,splunk,spotfire,sps,spss,sql,tableau,zookeeper
244,3297.0,Principal Research Scientist - Medicare Payments,Social & Scientific Systems (S-3),,,,,Washington,Silver Spring,MD,2016-09-16T12:00,http://job-openings.monster.com/monster/c7f0cf2c-c37a-4643-95a6-e5f884149600?mescoid=1900267001001&jobPosition=9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,3451.0,Data Analysis and Visualization Computer Scientist,Johns Hopkins University,,,,,Washington,Laurel,MD,2016-09-16T12:00,http://job-openings.monster.com/monster/3a3b56de-fe63-46e6-8412-221de7b4cfad?mescoid=1500127001001&jobPosition=23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,3544.0,Cloud Analytics Developer - Junior,Altamira,3.8,10.0,,,Washington,Springfield,VA,2016-09-16T12:00,http://job-openings.monster.com/monster/2a29f6e9-a5d9-4c15-b586-bcfe575d2105?mescoid=1500127001001&jobPosition=11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,3707.0,Analytic Model Developer – Mid,Altamira,3.8,10.0,,,Washington,Springfield,VA,2016-09-16T12:00,http://job-openings.monster.com/monster/69015ea0-7417-4178-b4f3-283f9132013d?mescoid=1500127001001&jobPosition=34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,3731.0,Analytic Model Developer – Mid,Altamira,3.8,10.0,,,Washington,Springfield,VA,2016-09-16T12:00,http://job-openings.monster.com/monster/69015ea0-7417-4178-b4f3-283f9132013d?mescoid=1500127001001&jobPosition=23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,3749.0,Analytic Model Developer – Mid,Altamira,3.8,10.0,,,Washington,Springfield,VA,2016-09-16T12:00,http://job-openings.monster.com/monster/69015ea0-7417-4178-b4f3-283f9132013d?mescoid=1500127001001&jobPosition=6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,3837.0,Principal Research Scientist - Evaluation,Social & Scientific Systems (S-3),,,,,Washington,Silver Spring,MD,2016-09-16T12:00,http://job-openings.monster.com/monster/3dafeab2-34ff-42eb-ab9a-f2d0670cfce7?mescoid=1900267001001&jobPosition=24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,3901.0,"Engineer/Physicist (signal processing and analysis, remote sensing and imaging)",Johns Hopkins University,,,,,Washington,Laurel,MD,2016-09-16T12:00,http://job-openings.monster.com/monster/1111dac5-70de-433f-8876-0108e7c17ce0?mescoid=1700170001001&jobPosition=18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,3920.0,Analytic Model Developer – Senior,Altamira,3.8,10.0,,,Washington,Springfield,VA,2016-09-16T12:00,http://job-openings.monster.com/monster/a2731d3e-6d5b-43dc-96a1-9897e097483e?mescoid=1500127001001&jobPosition=2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
