,Unnamed: 0,jobTitle,cmpName,cmpRating,cmpReviewsAmount,cmpReviews,cmpEmployees,jobCity,jobRegion,jobState,postDate,job_url,bachelor,bash,c,c++,cassandra,d3,d3.js,excel,flume,h2o,hadoop,hbase,hive,java,javascript,linux,mahout,mapreduce,master,matlab,mongodb,mssql,mysql,nosql,numpy,oozie,oracle,pandas,perl,ph.d,php,pig,postgresql,powerpoint,python,r,rdbms,ruby,saas,sas,scala,scikits.learn,scipy,shark,shell,spark,splunk,spotfire,sps,spss,sql,tableau,zookeeper
32,1436.0,North America CRO liaison -  Sr. SAS Programmer,"Gerard Group, Inc",,,,,Palo-Alto,South San Francisco,CA,2016-12-03T12:00,http://job-openings.monster.com/monster/72a71df6-7881-423c-88b0-80266acab68d?mescoid=1500127001001&jobPosition=2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1462.0,"Director / Associate Director, Biostatistics - San Francisco Bay Area","Gerard Group, Inc",,,,,Palo-Alto,South San Francisco,CA,2016-12-03T12:00,http://job-openings.monster.com/monster/b27862bd-cb7c-45ce-bd30-3fbcec7e0a46?mescoid=1500153001001&jobPosition=12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1521.0,Senior Data Scientist - LeanTaaS Healthcare/iQueue,LeanTaas,,14.0,,,Palo-Alto,Santa Clara,CA,2016-12-03T12:00,http://job-openings.monster.com/monster/58d00fdd-9483-4882-be8a-0bb8288256f6?mescoid=1500152001001&jobPosition=14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
207,1611.0,Senior Somatic Scientist,Qiagen N.V,4.0,1.0,,,Palo-Alto,Redwood City,CA,2016-12-03T12:00,http://job-openings.monster.com/monster/7eeda734-b856-4991-bbf2-d987d696f172?mescoid=1900267001001&jobPosition=34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1612.0,"Sr. Scientist, Assay Development","BD (Becton, Dickinson and Company)",4.1,496.0,,"10,000+",Palo-Alto,Menlo Park,CA,2016-12-03T12:00,http://job-openings.monster.com/monster/518d8469-193e-4c5a-934b-336b2911309e?mescoid=1900254001001&jobPosition=35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,1900.0,"Senior Scientist, T",Pfizer,4.2,1900.0,,"10,000+",Palo-Alto,South San Francisco,CA,2016-12-03T12:00,http://job-openings.monster.com/monster/1f8bb705-27b5-4b72-8af7-217dda1c1e70?mescoid=1900267001001&jobPosition=8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,1908.0,"Staff Scientist, Assay Development","BD (Becton, Dickinson and Company)",4.1,496.0,,"10,000+",Palo-Alto,Menlo Park,CA,2016-12-03T12:00,http://job-openings.monster.com/monster/1608b435-4731-428a-9c7a-b3391812ed24?mescoid=1900254001001&jobPosition=16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,1988.0,Scientist - Analytical Operations,Alten Calsoft Labs,3.6,5.0,,,Palo-Alto,Foster City,CA,2016-12-03T12:00,http://job-openings.monster.com/monster/df17311f-f84a-4873-83b4-5eddf0313a8a?mescoid=1900245001001&jobPosition=26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,2001.0,Scientist - Analytical Operations,Alten Calsoft Labs,3.6,5.0,,,Palo-Alto,Foster City,CA,2016-12-03T12:00,http://job-openings.monster.com/monster/df17311f-f84a-4873-83b4-5eddf0313a8a?mescoid=1900245001001&jobPosition=4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,2031.0,Senior Scientist: CAR T Cell Biology & Engineering,Pfizer,4.2,1900.0,,"10,000+",Palo-Alto,South San Francisco,CA,2016-12-03T12:00,http://job-openings.monster.com/monster/f1de8f17-33d0-4c45-bed0-fcdcf54ace66?mescoid=1900267001001&jobPosition=34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
