,Unnamed: 0,jobTitle,cmpName,cmpRating,cmpReviewsAmount,cmpReviews,cmpEmployees,jobCity,jobRegion,jobState,postDate,job_url,bachelor,bash,c,c++,cassandra,d3,d3.js,excel,flume,h2o,hadoop,hbase,hive,java,javascript,linux,mahout,mapreduce,master,matlab,mongodb,mssql,mysql,nosql,numpy,oozie,oracle,pandas,perl,ph.d,php,pig,postgresql,powerpoint,python,r,rdbms,ruby,saas,sas,scala,scikits.learn,scipy,shark,shell,spark,splunk,spotfire,sps,spss,sql,tableau,zookeeper
220,2634.0,Data Scientist,Open Systems Technologies,4.0,24.0,,51 to 200,New-York,New York,NY,2016-10-25T12:00,http://job-openings.monster.com/monster/cc02e78c-2a06-4e0c-8bbc-3965e144c0be?mescoid=1500152001001&jobPosition=33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2635.0,Data Scientist,Open Systems Technologies,4.0,24.0,,51 to 200,New-York,New York,NY,2016-10-25T12:00,http://job-openings.monster.com/monster/4f17c403-0006-4c39-9fee-8a0b0025246d?mescoid=1500152001001&jobPosition=34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,2764.0,"Sr Manager, Data Scientist",Celgene Corporation,4.0,97.0,,"1,001 to 5,000",New-York,Summit,NJ,2016-10-25T12:00,http://job-openings.monster.com/monster/e08195d7-4df6-4796-b9c1-e38c0c531f8a?mescoid=1500152001001&jobPosition=25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
371,2785.0,"Sr Manager, Data Scientist",Celgene Corporation,4.0,97.0,,"1,001 to 5,000",New-York,Summit,NJ,2016-10-25T12:00,http://job-openings.monster.com/monster/e08195d7-4df6-4796-b9c1-e38c0c531f8a?mescoid=1500152001001&jobPosition=11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
393,2807.0,Rapid Learning Lab - Data Scientist Manager,American International Group,3.8,915.0,,"10,000+",New-York,New York,NY,2016-10-25T12:00,http://job-openings.monster.com/monster/ea85afee-d765-4a64-8588-5c511e3e3b02?mescoid=1500152001001&jobPosition=33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,2808.0,Material Scientist,gilbarco veeder-root,3.4,13.0,,,New-York,Port Washington,NY,2016-10-25T12:00,http://job-openings.monster.com/monster/3ff11904-915a-4ffe-931b-0d71835ddbbe?mescoid=1900260001001&jobPosition=34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,2839.0,Material Scientist,gilbarco veeder-root,3.4,13.0,,,New-York,Port Washington,NY,2016-10-25T12:00,http://job-openings.monster.com/monster/3ff11904-915a-4ffe-931b-0d71835ddbbe?mescoid=1900260001001&jobPosition=30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,2842.0,Associate Scientist - Full Time - Days - MSH,"Continuum Health Partners, Inc.",,,,,New-York,New York,NY,2016-10-25T12:00,http://job-openings.monster.com/monster/c4ea3396-502c-4916-a21c-197ab31a0dbf?mescoid=1900267001001&jobPosition=33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,2853.0,Associate Scientist - Full Time - Days - MSH,"Continuum Health Partners, Inc.",,,,,New-York,New York,NY,2016-10-25T12:00,http://job-openings.monster.com/monster/c4ea3396-502c-4916-a21c-197ab31a0dbf?mescoid=1900267001001&jobPosition=9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,2870.0,Material Scientist,gilbarco veeder-root,3.4,13.0,,,New-York,Port Washington,NY,2016-10-25T12:00,http://job-openings.monster.com/monster/3ff11904-915a-4ffe-931b-0d71835ddbbe?mescoid=1900260001001&jobPosition=26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,2896.0,Material Scientist,gilbarco veeder-root,3.4,13.0,,,New-York,Port Washington,NY,2016-10-25T12:00,http://job-openings.monster.com/monster/3ff11904-915a-4ffe-931b-0d71835ddbbe?mescoid=1900260001001&jobPosition=17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
