,Unnamed: 0,jobTitle,cmpName,cmpRating,cmpReviewsAmount,cmpReviews,cmpEmployees,jobCity,jobRegion,jobState,postDate,job_url,bachelor,bash,c,c++,cassandra,d3,d3.js,excel,flume,h2o,hadoop,hbase,hive,java,javascript,linux,mahout,mapreduce,master,matlab,mongodb,mssql,mysql,nosql,numpy,oozie,oracle,pandas,perl,ph.d,php,pig,postgresql,powerpoint,python,r,rdbms,ruby,saas,sas,scala,scikits.learn,scipy,shark,shell,spark,splunk,spotfire,sps,spss,sql,tableau,zookeeper
145,146.0,Data Scientist,Thumbtack,4.7,13.0,"I have loved working for Thumbtack as a teacher. They are very helpful with details about work policies and leave a lot of room open to schedule. You as the teacher get great ability to choose what students you take in.Thumbtack has a wonderful work environment and takes care to hire only the best of the best. They really take care of their employees and makes sure that they not only enjoy the work they do but just being there at work. In almost 2 years I have never woken up thinking, ""I do not want to go to work today!"".Great company to work with. Excellent managerial staff and support system. The most enjoyable part of the job is completing an assignment to the happy client's satisfaction; a happy client is an excellent motivator.Super people.  Fun place to work.  Love the mission of the company.  Move fast and have an impact. Can have variety of tasks.The best thing about Thumbtack is how flexible your time can be. The higher ops are always approachable and it was an easy job for such a high pay. I learned to multi task and exercise punctuality, as well as become meticulous in proofreading and writing. The hard part of the  job is when the writing portal is down and deadlines still need to be met.wonderful referral company with expert support for freelancers. they give excellent support in creating an attractive profile to answering questions on what skill you have are most in demandMy work as an SEO content writer is always given importance by the company. All of the people their are fun and very supportive. The management always takes time to look for a better way to improve your performance and company. The job is quite hard but it seems its so easy because everybody is very supportive. That's why I consider it as one of the most relevant companies I have worked with.The job is quite challenging for you need to keep up with the company updates at all times.It's fun because I met a lot of people form all over the country and overseas.For working at home, I was able to spent quality times with my family.Great clients and work is awesome.Never seem like work because I enjoy writing.Work remotely with various clients, assist in crafting different materials for a variety of platformsTrumbtack is a very useful tool for an independent contractor that likes to find new customers. I have worked for many residential customers and some commercial customers since I started with Thumbtack.I am very glad that I was able to find this opportunity through thumbtack. This job has only made me become a better person with children and it is another accomplishment in my life working as a tutor. Thank you so much thumbtack for giving me this opportunity.Thumbtack cares about your success. They have tools, scripts, marketing ideas to help you to be Professional, Service orientated and alerts.",201 to 500,San-Francisco,San Francisco,CA,2016-06-27T12:00,http://job-openings.monster.com/monster/2c6ba48b-360e-4c3c-b910-2956e35ae056?mescoid=1500152001001&jobPosition=14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
