,Unnamed: 0,jobTitle,cmpName,cmpRating,cmpReviewsAmount,cmpReviews,cmpEmployees,jobCity,jobRegion,jobState,postDate,job_url,bachelor,bash,c,c++,cassandra,d3,d3.js,excel,flume,h2o,hadoop,hbase,hive,java,javascript,linux,mahout,mapreduce,master,matlab,mongodb,mssql,mysql,nosql,numpy,oozie,oracle,pandas,perl,ph.d,php,pig,postgresql,powerpoint,python,r,rdbms,ruby,saas,sas,scala,scikits.learn,scipy,shark,shell,spark,splunk,spotfire,sps,spss,sql,tableau,zookeeper
9,1413.0,Associate Research Scientist,Alpha Consulting Corp.,,4.0,,,Palo-Alto,Redwood City,CA,2016-11-30T12:00,http://jobview.monster.com/associate-research-scientist-job-redwood-city-ca-us-176894031.aspx?mescoid=1900267001001&jobPosition=5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1418.0,Chief Scientist in Integrated Grid,"NICE America Research, Inc.",,6.0,,,Palo-Alto,Mountain View,CA,2016-11-30T12:00,http://jobview.monster.com/chief-scientist-in-integrated-grid-job-mountain-view-ca-us-176907967.aspx?mescoid=1100001001001&jobPosition=6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1430.0,Senior/Principal Software Engineer - Analytics Platform,Workday Inc.,3.6,19.0,,"5,001 to 10,000",Palo-Alto,San Mateo,CA,2016-11-30T12:00,http://job-openings.monster.com/monster/1c774328-6672-4251-8320-41056cf22bbd?mescoid=1500127001001&jobPosition=12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1476.0,"Data Scientist, Operations and Engineering",Google,4.3,1300.0,,"10,000+",Palo-Alto,Mountain View,CA,2016-11-30T12:00,http://job-openings.monster.com/monster/1ceab8f3-900b-4dd0-9a0d-e115fa38ab35?mescoid=1500152001001&jobPosition=4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
73,1477.0,Staff Data Scientist,Wal-Mart,3.6,75800.0,,"10,000+",Palo-Alto,Sunnyvale,CA,2016-11-30T12:00,http://job-openings.monster.com/monster/170e37cf-0149-4123-a074-6b48a671950f?mescoid=1500152001001&jobPosition=5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
377,1781.0,"Quantitative Analyst/Statistician, Engineering, University Graduate",Google,4.3,1300.0,,"10,000+",Palo-Alto,Mountain View,CA,2016-11-30T12:00,http://job-openings.monster.com/monster/16fde9de-0562-4d8f-90a6-b44baee26596?mescoid=1500152001001&jobPosition=29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,1813.0,"Quantitative Analyst/Statistician, Engineering, University Graduate",Google,4.3,1300.0,,"10,000+",Palo-Alto,Mountain View,CA,2016-11-30T12:00,http://job-openings.monster.com/monster/16fde9de-0562-4d8f-90a6-b44baee26596?mescoid=1500152001001&jobPosition=26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,1827.0,"Quantitative Analyst/Statistician, Engineering, University Graduate",Google,4.3,1300.0,,"10,000+",Palo-Alto,Mountain View,CA,2016-11-30T12:00,http://job-openings.monster.com/monster/16fde9de-0562-4d8f-90a6-b44baee26596?mescoid=1500152001001&jobPosition=5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,1901.0,"Vector Biologist, Debug Project, Verily Life Sciences",Google,4.3,1300.0,,"10,000+",Palo-Alto,South San Francisco,CA,2016-11-30T12:00,http://job-openings.monster.com/monster/95ca8faa-3114-4878-842c-71b506fcc08b?mescoid=1900240001001&jobPosition=9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,1991.0,Principal Scientist Clinical Research (US/TA/00/0055/SL),Abbott Laboratories,4.2,1300.0,,"10,000+",Palo-Alto,Santa Clara,CA,2016-11-30T12:00,http://job-openings.monster.com/monster/76cd8603-6560-4c66-941a-44b30a031d7f?mescoid=1900267001001&jobPosition=29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
