,Unnamed: 0,jobTitle,cmpName,cmpRating,cmpReviewsAmount,cmpReviews,cmpEmployees,jobCity,jobRegion,jobState,postDate,job_url,bachelor,bash,c,c++,cassandra,d3,d3.js,excel,flume,h2o,hadoop,hbase,hive,java,javascript,linux,mahout,mapreduce,master,matlab,mongodb,mssql,mysql,nosql,numpy,oozie,oracle,pandas,perl,ph.d,php,pig,postgresql,powerpoint,python,r,rdbms,ruby,saas,sas,scala,scikits.learn,scipy,shark,shell,spark,splunk,spotfire,sps,spss,sql,tableau,zookeeper
9,3062.0,Data Scientist,"Talascend, LLC",3.6,5.0,"I enjoy the independent work because I do not report to anyone. I am my own boss. The Resident Quality engineer is a bit of a trumped up position. It's more of a liaison type of position at the Ford assembly plant dealing with quality spills, interacting with the incoming quality personnel and the operators on the assembly line is very interesting work, although stressful at times, I enjoy the work.I work approx 12 hours per day IN the office. I take care of all global offices and must be available at all times, so always attached to my cell phone and my laptop to take care of their needs. I travel extensively to work with the companies largest client and assess where improvements can be made and work with the recruiting teams to ensure these practices are put into place. I love the people I work with and I love working with my customers and making a positive impact. I do not currently have a retirement in place - as it is not offered and have not had a pay rate increase in several years. Benefits keep rising and the coverage keeps declining, as we are a small company and not many people take out the insurance. Stinks when you are single!!Contract position with a large manufacturer working in HR. Worked directly for HR manager handling FMLA and Worker's Compensation. Co-workers were very pleasant and helpful. Great experience to be working with a much larger group than I have in the past. I thoroughly enjoyed the pace which was constantly busy. Was also allowed to focus primarily on two aspects of HR instead of being spread across the board as I have been in the past. This was positive experience as well.Talascend is a recruiting company and I was contracted into an engineering firm. When I was laid off Talascend did very little to try to place me again. I was not very satisfied with that.They gave me a very low rate going in because I had been out of the workforce for 19 months due to the economy and downsizing of GM.It was difficult to negotiate even the 50 cents extra that I received.I enjoy this work assignment. Great hours (4/10's), good pay.",,Washington,Reston,VA,2016-11-15T12:00,http://jobview.monster.com/data-scientist-job-reston-va-us-176110689.aspx?mescoid=1500152001001&jobPosition=3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,3084.0,Senior Data Scientist - TS Clearance Needed,CyberCoders,3.5,18.0,,,Washington,Springfield,VA,2016-11-15T12:00,http://jobview.monster.com/senior-data-scientist-ts-clearance-needed-job-springfield-va-us-176143569.aspx?mescoid=1500152001001&jobPosition=12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3096.0,Scientist - Cell Culture,System One,3.8,104.0,,201 to 500,Washington,Rockville,MD,2016-11-15T12:00,http://jobview.monster.com/scientist-cell-culture-job-rockville-md-us-176109299.aspx?mescoid=1900267001001&jobPosition=19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,3135.0,Advanced Analytics Data Scientist,IBM,4.0,12500.0,,"10,000+",Washington,WASHINGTON,DC,2016-11-15T12:00,http://job-openings.monster.com/monster/a348605f-9501-446d-8476-2711c3c700f5?mescoid=1500152001001&jobPosition=22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
147,3200.0,Advanced Analytics Lead Data Scientist - Supply Chain Optimization,IBM,4.0,12500.0,,"10,000+",Washington,WASHINGTON,DC,2016-11-15T12:00,http://job-openings.monster.com/monster/417f775e-1dbd-4f45-8ab2-620501796257?mescoid=1500152001001&jobPosition=17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,3267.0,GIS Developer,FutureNet Group,3.8,4.0,"This is a fine group to work for. The operate with high efficiency on a global scale.They don't hire personal to train. If you are hired, come with your ducks in a row and ready to preform at your highest level.Its very fun working place, where they work in a group and come to desired solutions. Thy celebrate every festival which is fun. Also the projects are long term.Very happy to be a part of FNG , a nice place to work , employees are really nice and friendlythe working culture is very professional and organized and niceThe atmosphere here is stifling and oppressive. Micro-managing on steroids by those who know nothing of what they speak. Tightwads--try to cheat you out of every penny they can.Operating illegally as small business when most employees live and work in IndiaBlatantly prejudiced against American employees, treat them like slavesLiars--They make promises they don't keep",,Washington,Bethesda,MD,2016-11-15T12:00,http://job-openings.monster.com/monster/4f5a96b2-4270-4393-b376-b1ab6e225b1d?mescoid=1500140001001&jobPosition=14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,3287.0,Advanced Analytics Data Scientist,IBM,4.0,12500.0,,"10,000+",Washington,SPRINGFIELD,VA,2016-11-15T12:00,http://job-openings.monster.com/monster/446e7c95-08a4-4e9d-bc78-19644c7bc639?mescoid=1500152001001&jobPosition=34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
245,3298.0,Advanced Analytics Data Scientist,IBM,4.0,12500.0,,"10,000+",Washington,SPRINGFIELD,VA,2016-11-15T12:00,http://job-openings.monster.com/monster/446e7c95-08a4-4e9d-bc78-19644c7bc639?mescoid=1500152001001&jobPosition=10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
382,3435.0,Data Scientist/Engineer,ICF International,3.4,237.0,,,Washington,Fairfax,VA,2016-11-15T12:00,http://job-openings.monster.com/monster/0561544d-2c58-44e1-a1ff-306e12ab04b7?mescoid=1500152001001&jobPosition=7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
607,3660.0,GIS Analyst On-Call Bay Area,ICF International,3.4,237.0,,,Washington,Fairfax,VA,2016-11-15T12:00,http://job-openings.monster.com/monster/b54de434-0a9a-4b51-9f79-9d22b3d3d1ef?mescoid=1500140001001&jobPosition=22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,3662.0,Research Scientist,ICF International,3.4,237.0,,,Washington,Fairfax,VA,2016-11-15T12:00,http://job-openings.monster.com/monster/5dd30b9b-1cb5-4d7a-b801-b64a652214f7?mescoid=1900267001001&jobPosition=24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,3677.0,GIS Analyst On-Call Bay Area,ICF International,3.4,237.0,,,Washington,Fairfax,VA,2016-11-15T12:00,http://job-openings.monster.com/monster/b54de434-0a9a-4b51-9f79-9d22b3d3d1ef?mescoid=1500140001001&jobPosition=4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
